date,company,writer,title,classification1,classification2,classification3,contents
20200812,중앙일보,,"동서발전, 2025년까지 7조원 투자 ‘동서발전형 뉴딜’ 추진",경제>자원,지역>경기,지역>울산,"한국동서발전(주)(사장 박일준)는 정부의 한국판 뉴딜 정책에 발맞춰 오는 2025년까지 7조 461억 원을 투자해 신규 일자리 3만 8천개 창출에 나선다... .. .. .. .. 동서발전은 3일(월) 경영전략회의를 열어 본사 경영진과 간부, 현장 사업소장 전원이 화상으로 참여한 가운데 이와 같은 내용의 ..‘동서발전형 뉴딜 종합계획’을 확정했다고 밝혔.."
20200812,전자신문,변상근,"동서발전, '동서발전형 뉴딜' 추진…2025년까지 7조원 투자",경제>자원,지역>경기,지역>대전,"한국동서발전이 ..'한국형 뉴딜' 정책에 발맞춰 ..'동서발전형 뉴딜'을 추진한다... 2025년까지 약 7조원을 투자, 신규 일자리 3만8000개를 창출한다. .. ..동서발전은 3일 경영전략회의를 열고 이 같은 내용을 담은 ..'동서발전형 뉴딜 종합계획'을 확정했다고 밝혔다. .. ..동서발전형 뉴딜은 ..△신재생에너지 투자 확대와 수소경제 선도를 .."
20200812,헤럴드경제,김성훈 기자,산은 “두산중공업 경영정상화·기업개선 순항”,경제>자원,경제>반도체,,"[헤럴드경제=김성훈 기자] 산업은행은 두산중공업 경영정상화와 에너지 전문기업으로의 변화가 차질없이 진행되고 있다고 3일 밝혔다... .. .. .. .. 산은은 이날 보도참고자료를 통해 ..“두산은 현재까지 자산매각 등 자구계획을 충실히 이행 중”이라며 ..“최근 클럼모우CC 매각이 완료돼 산은·수은이 지원한 긴급운영자금 중 일부가 상환됐고, 두산타워,.."
20200812,조선일보,이재은 기자,"SK디앤디, 당진 염해농지 300㎿ 태양광 사업 시동",지역>강원,지역>충남,지역>경기,"SK디앤디는 당진 대호지면 염해농지 일대 대규모 태양광 발전사업을 추진하기 위해 지난달 30일 특수목적법인 ..‘대호지 솔라파크’의 공동 참여사인 이도, 플라스포와 주주간 협약을 체결했다고 3일 밝혔다... .. .. .. ..대호지 솔라파크는 당진시 대호지면 사성리·적서리 일원에 태양광 발전소를 건설하기 위해 SK디앤디, 이도, 플라스포가 공동 투자해.."
20200812,한국일보,안하늘,"코로나에도 실적 선방한 이통사, 마냥 웃지 못하는 이유",IT_과학>모바일,IT_과학>콘텐츠,경제>경제일반,국내 이동통신업계가가 신종 코로나바이러스 감염증(코로나19) 여파에도 2분기에 양호한 실적을 가져올 전망된다... 값비싼 요금의 5세대(5G) 이동통신 가입자와 더불어 상반기 스마트폰 시장 침체로 써야 할 마케팅 비용까지 아꼈기 때문이다... 하지만 이런 실적에도 불구하고 정작 속내는 복잡하다는 게 이동통신업계의 입장이다. ..3일 관련업계에 따르면 S..
20200812,한국일보,전준호,대구 취수원이전 다변화로 가닥...구미 '올인'에서 방향 전환,지역>대구,지역>경북,지역>경기,대구시가 경북 구미 해평취수장 전량 취수 방식에서 다변화 방식으로 먹는 물 공급방안을 수정했다... 기존 대구지역 취수장에다 구미 혹은 안동 임하댐의 물을 취수해 같이 공급하는 방식이다. ..권영진 대구시장은 3일 ..‘대구 물 문제와 관련하여 시ㆍ도민께 드리는 말씀’을 통해 ..“낙동강의 합리적 물 배분을 위해 취수원 공동활용 지역에서 확보 가능한 수..
20200812,경기일보,여승구 기자,화옹간척지에 스마트 축산단지 추진… 그린뉴딜 겨냥,지역>경기,지역>제주,지역>충남,"경기도가 ..‘화옹간척지 스마트 축산단지’ 조성을 추진한다... 이는 축산농가를 모아 악취 민원을 해결하면서 가축 분뇨를 활용한 에너지 자급형 축사를 짓는 내용으로, 그린뉴딜 핵심 사업으로 진행한다는 방침이다... .. .. ..경기도는 이 같은 내용을 포함한 ..‘화옹간척지 활용방안 연구 용역’을 검토하고 있다고 2일 밝혔다... .. .. ..경기도.."
20200812,경인일보,최지혜,"[월요논단]기후변화시대, 우리 삶의 변화 필요",문화>출판,사회>환경,,올해 긴 장마 이상기후 갈수록 심각 .. ..인간 삶과 밀접 ..'국가적 대안' 필요 .. ..세계 각국도 심각성 알고 잇단 방안 .. ..데이비드 소로의 ..'월든…' 서 경고 .. ..자연은 손대지 않아야 부유해진다 .. .. .. ..올 여름은 장마와 맞물려 기습적인 폭우가 유난스럽다... 지난 주 부산과 대전 지역은 짧은 시간 갑자기 쏟아진 엄청..
20200812,경인일보,윤설아,[한국판 그린뉴딜의 중심 인천·(上)]바다위의 발전소 '해상풍력',경제>자원,,,"文대통령, 고용·투자 등 지원 약속 .. ..인천·경기 설비용량 잠재량 11GW… .. ..전국 2위… 영흥화력의 2배 규모 .. ..남동 이어 중부발전도 사업 추진중 .. .. .. .. .. .. .. ..정부가 코로나19 위기를 극복할 새로운 정책(New Deal·뉴딜)으로 탈석탄, 자원순환 등을 골자로 한 ..'그린뉴딜' 카드를 꺼내 들었다..."
20200812,충청투데이,인택진 기자,당진 대호지면에 '300MW' 태양광발전소 생긴다,지역>충남,경제>자원,지역>전북,"[충청투데이 인택진 기자] 국내 유일의 통합운영관리(O&M, Operating ..& Management) 전문 회사인 주식회사 이도(YIDO, 대표이사 최정훈)가 정부의 ..'그린뉴딜' 정책에 맞춰 신재생 에너지 사업 육성에 나선다... .. .. ..㈜이도는 당진 대호지면 일대 염해농지에 대규모 태양광 발전사업의 본격 추진을 위해 공동.."
20200812,경남신문,조윤제,"두산중, 클럽모우CC 매각 완료",경제>산업_기업,지역>전북,경제>금융_재테크,"두산중공업은 하나금융-모아미래도 컨소시엄과 클럽모우CC 매각 거래를 완료하고, 매각 대금 1850억원 중 일부 회원권 입회보증금 반환 비용 등을 제외한 대금으로 채권단 차입금을 상환했다고 2일 밝혔다. .. ..이번 상환은 채권단의 긴급운영자금 지원 이후 첫 번째 상환이다... 두산중공업은 조기에 이뤄낸 이번 첫 상환을 시작으로 비핵심자산 매각 등 재무.."
20200812,경남신문,김희진,"“낙동강 수질개선, 한국판 뉴딜 포함돼야”",사회>환경,지역>강원,지역>충남,김경수 경남지사는 지난달 31일 양산 신도시 취·정수장을 방문해 ..“깨끗한 물을 공급하는 것은 정부의 의무”라고 강조하고 ..“낙동강 수질 개선 사업을 한국판 뉴딜에 포함시키도록 노력하겠다”고 밝혔다. .. ..김경수 지사는 ..“낙동강 본류 수질 개선 사업에 시간이 많이 걸리기 때문에 그 과도기 동안 낙동강 본류 외에 새로운 취수원 발굴을 포함한 근..
20200812,경기일보,임기수,[이슈&경제] 편세와 국민분열,정치>행정_자치,경제>무역,,"중국 예기(禮記)의 단궁하편에는 ..‘가정맹어호야(苛政猛於虎也)’라는 말이 있다... ..‘가정(苛政)’이란 혹독한 정치를 말하며 이로 인해 백성들에게 미치는 피해는 사납고 무서운 호랑이의 해(害)보다 더 크다는 의미이다... 혹독한 정치란 무엇일까 ..‘가정맹어호야’의 유래를 좀 더 살펴보자... 옛날, 공자가 노나라의 혼란에 환멸을 느끼고 제나라로 .."
20200812,아시아경제,박혜숙,한국판 뉴딜＋바이오 산업…'인천형 뉴딜' 종합계획 마련한다,IT_과학>과학,경제>취업_창업,경제>반도체,"[아시아경제 박혜숙 기자] 인천시가 한국판 뉴딜에 대응하는 인천형 뉴딜 종합계획을 마련한다, .. .. .. ..시는 관계 공무원과 전문가로 구성된 ..'인천형 뉴딜 TF'를 가동해 9월까지 인천형 뉴딜 종합계획을 수립한다고 3일 밝혔다... .. .. .. ..한국판 뉴딜은 디지털 경제와 저탄소·친환경 그린경제로 전환을 위해 2025년까지 총 100조.."
20200812,아시아경제,이민지,"맥쿼리인프라, 코로나19에도 상반기 '선방'…배당수익률 6.2%",경제>증권_증시,경제>금융_재테크,경제>자동차,[아시아경제 이민지 기자] 맥쿼리인프라펀드가 상반기 신종 코로나바이러스감염증(코로나19) 상황에서도 펀드 운용수입이 지난해 보다 더 늘어난 것으로 나타났다... 상반기 배당수익률은 6.2%로 결정됐다... .. .. .. ..3일 맥쿼리인프라펀드에 따르면 상반기(1~6월) 펀드 운용수입은 1912억원으로 전년동기대비 1.2% 증가했다... 순이익은 16..
20200812,부산일보,김수빈,2020 퍼스널 모빌리티쇼' 8월 7일 개최…30개 이상 국내외 전문 업체 참가,지역>부산,지역>충북,지역>대구,"오는 8월 7일부터 9일까지 3일간 벡스코 제1전시장 3A홀에서 ..'2020 퍼스널 모빌리티쇼'가 개최된다... .. .. .. .. ..'2020 퍼스널 모빌리티쇼'는 퍼스널 모빌리티의 동향 제시 및 관련 산업에 대한 발전을 도모하고 정보를 공유하는 행사로, ..(주)포유커뮤니케이션즈와 재단법인 벡스코가 공동 주최·주관하며 부산광역시, 한국스마트이모.."
20200812,전자신문,김영준,[기고]'바이오 연구 데이터 댐'을 건설하자,IT_과학>IT_과학일반,경제>경제일반,,세계적으로 코로나19 확산이 지속되는 가운데 바이러스 퇴치를 위한 백신과 치료제 개발도 임상 1000건을 넘었다... 백신과 치료제 개발에 보통 10여년 소요된다는 점을 고려할 때 전례 없이 빠른 속도다. .. ..이를 가능케 한 배경 가운데 하나는 바이오 연구 데이터 공유다... 올해 1월 11일 중국 푸단대 연구팀이 해독한 코로나19 유전체 데이터를..
20200812,중앙일보,심새롬(saerom@joongang.co.kr),시중은행 이자 3배 부동산 민심 들끓자 '관제펀드' 꺼낸 與,경제>금융_재테크,경제>증권_증시,정치>행정_자치,"원금보장, 최소 연 3% 수익률, 세금은 3분의 1 수준... .. .. 더불어민주당과 정부가 마련 중인 ..‘뉴딜 펀드’의 밑그림이다... 뉴딜 펀드는 당·정이 지난달 14일 발표한 ..‘한국형 뉴딜’ 사업 재원을 조성하기 위해 시중에 선보일 금융상품이다... 홍남기 부총리 겸 기재부 장관은 지난달 30일 페이스북에 ..“국민에게 안정적인 수익을 보장.."
20200812,중부일보,백승재,박남춘 인천시장 인천형 뉴딜로 도시미래 변화시켜야,정치>정치일반,경제>반도체,,박남춘 인천시장이 3일 시청 재난상황실에서 열린 ..‘8월 실ㆍ국장회의’에서 실ㆍ국장들과 주요현안에 대해 논의하며 인천형 뉴딜을 강조하고 있다... 사진=인천시박남춘 인천시장은 한국판 뉴딜에 대응하는 인천형 뉴딜을 통해 인천시의 현안을 해결하고 도시의 미래를 변화시키겠다는 의지를 밝혔다... .. .. ..박 시장은 3일 시청 재난상황실에서 열린 ..‘..
20200813,부산일보,장병진,부산·울산 중소제조업 가동률 7개월 만에 반등,경제>산업_기업,경제>무역,경제>증권_증시,지난 6월 부산·울산 지역 중소제조업 평균 가동률이 67%로 7개월 만에 반등했다... 사진은 지난 2월 현대자동차 울산공장 수출선적부두 모습... 연합뉴스 .. .. .. .. 지역 중소제조업체들의 가동률이 7개월 만에 반등했다... 정부재난지원금과 추경 등 코로나19에 대응한 경제 정책의 영향으로 풀이된다... .. .. .. .. 3일 중소기업중앙..
20200813,국민일보,김영균,"전남도, ‘디지털 역량강화 사업’ 추진···340개 일자리 창출",지역>전북,지역>대전,지역>충북,"전남도는 ..‘한국판 뉴딜’의 핵심 과제인 안전망 강화사업 일환으로 39억원의 국비를 확보해 ..‘디지털 역량강화 교육사업’을 추진한다고 3일 밝혔다... .. .. .. ..이번 사업은 도민 누구나 무료로 집 근처에서 실생활에 필요한 디지털 교육을 받을 수 있는 사업이다... 올해 도내 주민센터와 복지관, 마을회관 등 85개소를 디지털 역량센터로 지정.."
20200813,머니투데이,백지수|기자|,안경 쓰면 수배차·수배자 즉시 확인…VR·AR 규제 35건 푼다,IT_과학>모바일,IT_과학>보안,IT_과학>콘텐츠,"[머니투데이 백지수 기자] ..[정부, 2025년까지 VR·AR 규제 35건 혁신...치안·교통·의료에 VR·AR 활용] .. .. .. 정세균 국무총리가 3일 서울 마포구 상암동 가상증강현실콤플렉스에서 5G기반 AR(증강현실) 통합지위통제 플랫폼 살펴보고 있다... 정 총리는 이곳에서 비대면 시대 AR·VR 산업과 규제혁신 현장대화를 가졌다... .."
20200813,아시아경제,호남취재본부 김춘수,"구례군, 공직자 대상 적극 행정 확산 교육 실시",지역>충남,지역>강원,지역>전북,[아시아경제 호남취재본부 육미석 기자] 전남 구례군은 3일 군청 대회의실에서 전 공직자를 대상으로 적극 행정 확산 교육을 실시했다고 밝혔다... .. .. .. ..적극 행정은 현실과 괴리가 있는 법·제도적 문제들을 공직자가 스스로 적극적으로 해결해야 한다는 문제 인식에서 구례군이 역점 과제로 추진하고 있다... 이날 실시한 교육에서는 적극 행정의 필요..
